id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63
N1598,0.016279891,-0.0095365215,-0.010531501,0.0050125564,0.014232162,-0.0011929242,0.015912395,-0.006787693,0.023239216,0.010178291,-0.013719925,0.021883331,-0.004761311,4.2246193e-05,0.024330616,0.012775454,0.03210236,0.016504856,-0.015901826,-0.04581218,1.9830055,0.008922711,-0.0240096,0.002392027,-0.011941918,-0.0131863495,-0.008670728,2.4251323,-0.0016874945,0.017216267,-0.013549672,0.020369321,-0.033955645,0.0239239,-0.0011870607,-0.021104045,-0.019663638,-0.016859833,0.0046397853,0.0014675946,-0.003908058,0.028399823,-0.007886419,-0.031035285,0.04477571,0.014979168,-0.0041037295,0.022573862,0.015713193,0.016547846,-0.0031289828,0.012264831,-0.010477767,-0.011197572,-0.019951586,-0.033689026,-0.02459862,0.028291814,-0.04645628,2.1632497,-0.0022891911,-0.013124911,0.027891926,0.0138839865
N3993,0.011969252,-0.012188089,-0.008285345,0.0013251188,0.011470709,-0.0009966939,0.013993525,-0.0077753845,0.024349248,0.009239383,-0.011145671,0.017536525,-0.0017439177,0.0026843303,0.021172643,0.011594616,0.026960604,0.013867858,-0.012738584,-0.041565668,2.0141993,0.01130544,-0.020172872,0.0047161533,-0.010697585,-0.008724873,-0.010621848,2.1240191,-0.0046177832,0.014759533,-0.0069865184,0.018125832,-0.029540155,0.018890286,-0.0024567682,-0.019128341,-0.020499093,-0.013501746,0.0049401294,0.00015092306,-0.00093897426,0.0258892,-0.008368988,-0.028574863,0.0408923,0.014495274,-0.008283886,0.0189831,0.013707553,0.0104568545,-0.0038729263,0.008271651,-0.008464061,-0.010105246,-0.013257776,0.2034347,-0.025159243,0.022315022,-0.038812984,1.8349035,-0.0015775062,-0.010371024,0.02621424,0.008060162
N2645,0.0053577204,-0.014445585,0.0016232432,0.011503317,-0.0073854807,0.015476604,0.011156227,-0.025575174,0.024733463,-0.022388035,-3.1027728e-06,0.0113686295,-0.004138581,0.005240256,0.014482769,-0.0019551371,0.017394995,-0.0013451499,-0.024295013,-0.03970146,-1.4219291,0.008773846,0.0009246819,0.008966426,-0.03222729,-0.0054461407,-0.012135878,2.7617464,0.0027767636,0.03145938,0.01409751,0.008265312,0.0005685215,0.017473055,-0.0029518262,0.0054140594,-0.004096119,0.008093748,0.03226661,0.0064178803,0.002398884,0.017861677,-0.0027369272,-0.016289242,0.016120058,0.0029315937,-0.017967261,-0.0054786108,0.005067739,0.006834058,-0.037050005,0.007620132,-0.009178819,0.002258338,-0.0070917807,-0.020819366,-0.056452896,0.0043323906,-0.011981824,0.9346664,0.00070264126,0.0062707583,0.051248685,0.029964242
N4652,0.004056334,-0.014764008,0.0011846094,0.010779382,-0.0069788476,0.016056333,0.011049416,-0.024832105,0.024401365,-0.022494763,-0.000866005,0.009798859,-0.00441196,0.0060896045,0.013982992,-0.0032234532,0.016569953,-0.002341531,-0.023492612,-0.038147844,-1.425379,0.008604255,0.0014995977,0.009996166,-0.032558978,-0.0047846767,-0.011962726,2.695415,0.0025740804,0.030889025,0.015061508,0.0072842347,0.00057111116,0.015848184,-0.0035830208,0.005587031,-0.004160634,0.008663994,0.032475602,0.006662261,0.0036863144,0.016323118,-0.001188845,-0.015479502,0.0146846045,0.0026711363,-0.017706899,-0.006481093,0.004433268,0.0064756586,-0.036508463,0.0070435153,-0.008415999,0.0034961724,-0.0067786486,0.073789954,-0.055697598,0.00177367,-0.010177774,0.9140855,0.00088943186,0.0064293463,0.050228283,0.029188484
N2108,0.007236968,-0.005359082,-0.005587711,0.010835107,0.013042187,0.0054226797,0.0098399455,-0.016942175,0.029879762,0.008803035,-0.010327586,0.013213268,-0.0025153381,-0.00507152,0.019399375,0.008148177,0.033937708,0.01624915,-0.022078546,-0.037509628,1.2369727,0.012494241,-0.022751428,0.0055636535,-0.006113341,-0.014356367,-0.0021667443,2.6951988,-0.0066970396,0.020795003,0.0025786192,0.02498676,-0.033128884,0.021906665,-0.0037927865,-0.016127644,-0.018892387,-0.01667638,0.011983675,0.0017309634,-0.0014881735,0.029099945,-0.006494978,-0.027563434,0.038326465,0.016093533,-0.005345468,0.023315474,0.01797088,0.012016103,-0.016860858,0.012516241,-0.0042931354,-0.010500749,-0.018359594,0.13183525,-0.036911856,0.026337959,-0.040152874,2.0187206,-0.006373577,-0.012605975,0.038352013,0.017290335
N1175,-0.009929456,-0.007853867,0.0035014832,-0.0020248012,0.0018472151,0.017911721,0.011866948,-0.015992478,0.013350304,0.0031600427,0.010134193,-0.01541681,-0.014376078,0.00043610975,-0.0027912841,0.0066548204,0.004031517,-0.008399416,0.0059628384,-0.0026972513,-0.022699485,0.013232186,-0.0054968703,0.011438593,0.01461166,0.007265323,-0.0026016587,-0.5577808,-0.01339498,0.012063522,0.021952832,0.0026044282,-0.008861747,0.016838832,-0.009579983,0.014792126,-0.016710067,-0.011285614,0.018118221,0.0020641477,0.0046255803,0.017682426,0.005572415,-0.01688856,0.01227738,-0.013778977,-0.008605951,0.0023837397,-0.0074702273,-0.004480726,-0.016146583,0.0050286464,0.0019573886,0.0026836086,0.0010391863,-0.27811706,-0.026374971,0.016888436,0.008877613,0.04296421,-0.0051849554,-0.010431526,0.015029695,0.017821472
N4794,0.014769649,-0.006706822,-0.006276132,0.0064169816,0.013963766,0.0045126453,0.011291349,-0.015572458,0.02792288,0.009005991,-0.012021983,0.020794755,-0.0008432758,-0.0047681206,0.02159698,0.011515022,0.03563265,0.015496094,-0.0217463,-0.03960401,1.4445785,0.00927188,-0.02503446,0.0014477139,-0.010229021,-0.01142291,-0.007946423,2.6699011,-0.0069038505,0.019385517,-0.007938906,0.025826154,-0.036362123,0.022879655,-0.005054906,-0.01965164,-0.022124637,-0.01540232,0.009985015,0.0023230182,-0.0051586395,0.031601865,-0.009171744,-0.03155592,0.046743322,0.01789814,-0.00555508,0.02624625,0.016276604,0.017091747,-0.01205011,0.011579121,-0.008314023,-0.010915224,-0.019450672,0.008655837,-0.031129088,0.030655332,-0.048155956,2.3165927,-0.005842023,-0.011331114,0.03859378,0.01711073
N4383,0.020096188,0.004560511,-0.014295871,-0.0045810323,0.0061940453,0.010330119,0.025812665,-0.007599729,-0.00639653,-0.022422215,-0.03710023,-0.027649939,-0.017166788,0.016950326,0.0067981435,-0.00084238953,-0.01804439,-0.0043487586,-0.003762485,-0.0068224235,-0.5807512,-0.011915445,-0.003715907,0.02344801,-0.018740948,-0.01865895,-0.0144824395,1.5827397,0.016801463,0.006259138,0.011204103,-0.028324166,0.008803754,0.009145096,0.01101044,0.010711683,0.004486828,0.0007670316,0.011647553,0.011278043,0.011492678,0.017802648,-0.019275947,-0.0016586664,0.008909746,0.018553235,0.0110204825,0.00071419,-0.0010629806,0.0044848174,0.0064516966,-0.0080976635,0.0017404475,-0.01646338,-0.0045914873,1.399757,-0.044137944,-0.016991438,0.026590794,-2.0705032,0.019159755,0.012496503,0.004684719,0.018799085
N3792,0.0127629405,-0.027847588,0.01185834,-0.00467018,-0.0033548507,-0.018434944,0.0023521916,-0.0040761605,0.03193454,0.01084988,0.0014623888,-0.0028362772,0.019295398,0.0074110837,0.0036459719,0.0141366115,-0.0010669046,0.0032738224,-0.0025382414,-0.02928119,2.8240137,0.010759501,-0.0048251315,0.015484625,0.011283812,0.004852371,-0.018076684,1.7169353,-0.0068334034,-0.014059763,0.013496581,0.002352336,-0.01801916,0.018745568,-0.012229851,-0.015797459,-0.015416989,-0.018824536,-0.00062332937,-0.018825434,-0.0034114476,0.0012343023,-0.023959676,-0.02053178,0.026617441,-0.007544253,-0.019317254,0.0253337,-0.00085661485,-0.022837235,-0.008841127,-0.012979846,-0.00016317444,-0.009452306,0.020300739,-1.1287279,-0.029533098,0.012638751,-0.013843879,-0.5571327,0.014912846,-0.010257771,0.007086352,-0.009031735
N284,0.0050680973,-0.016020289,0.028113643,-0.0043406645,0.027686195,0.01402424,-0.0026032997,-0.018112684,0.07853898,0.0455548,0.008106231,-0.029175341,-0.03773365,0.015139199,0.01038455,0.02028819,0.028719187,-0.0009811851,0.0009236571,-0.033679824,0.6862181,0.03163921,0.017021954,-0.0037038215,0.02849428,0.04468679,-0.013266946,-4.2863154,-0.036940344,0.02078143,0.019491095,0.010404968,-0.01765841,0.0432514,-0.021829208,0.009106915,-0.04018835,-0.01841595,-0.02975884,0.052367337,0.02082117,0.07857763,-0.009402071,-0.06043905,0.053640246,-0.00045444426,0.0030364797,0.022523103,0.023268353,0.020243097,-0.002457177,0.004177523,-0.012883926,0.010301131,0.004637615,-0.87674,-0.098276675,0.047417514,0.023652276,-1.8872766,0.029819177,0.0070487135,0.0709578,0.05644755
N3830,-0.008843961,-0.016512942,0.0030007449,-0.0030432644,-0.0009336758,0.00526784,0.010407292,-0.0144708585,0.018977359,0.0035895146,0.0072459467,-0.0093391845,-0.00069835957,0.0064724926,-0.0011414282,0.009107463,0.0011176183,-0.008852538,0.0028098638,-0.013559978,1.059923,0.018694524,-0.0047044093,0.013895949,0.007659648,0.0068950364,-0.008403449,0.09531681,-0.019353982,0.009260737,0.018187236,0.0038906622,-0.0065083075,0.009107539,-0.012225708,0.0037890975,-0.016271157,-0.0107826935,0.014475192,-0.00463452,0.0061734766,0.009497425,0.0042522764,-0.016266396,0.012908436,-0.010866992,-0.018062094,0.002830899,-0.0033174073,-0.006079903,-0.018202122,0.00071479904,0.003369766,0.0033479922,0.0045500332,0.24550241,-0.024734797,0.013303092,0.0048593604,0.028440334,-0.0014400631,-0.006481677,0.013015914,0.004098242
N886,-0.0026611208,-0.022158336,0.007956354,-0.005857985,-0.007127717,-0.0038869428,0.008257031,-0.017259615,0.028582353,0.008390042,0.014994013,-0.0088299755,0.009473364,0.013394258,-0.000136647,0.01260224,-0.008833349,-0.010178156,0.009462381,-0.015359711,1.8202754,0.022240559,-0.00026923776,0.01471034,0.0069850665,0.012791767,-0.011611796,0.32836762,-0.028603613,-0.0053443727,0.017303642,-0.000109375986,-0.007816137,0.0015026696,-0.014704618,-0.003458222,-0.0123800775,-0.015490482,0.008795296,-0.00611382,0.0048095924,-0.00066548836,-0.0043462003,-0.023027714,0.020795334,-0.009296444,-0.019231074,0.004139174,-0.0017662346,-0.013934908,-0.009684061,-0.008821751,0.0067664655,-0.0012734159,0.0042274627,-0.10883266,-0.026903026,0.016225552,0.00734866,-0.4659398,0.0030746504,-0.0064175855,0.0072112624,-0.0047044624
N2537,0.028546052,-0.008261027,-0.00604785,0.012545084,0.024072332,-0.0024724766,0.01638851,-0.0037099952,0.029241068,0.008898842,-0.0018126739,0.027914077,-0.010572312,-0.013049201,0.03370967,0.013027861,0.0409625,0.02240512,-0.022450602,-0.06111363,2.063523,0.0009555987,-0.022995612,-0.0009016855,-0.009048327,-0.015507591,-0.009416475,3.2559733,0.005869951,0.020324387,-0.023760691,0.016521603,-0.042794824,0.04458659,0.0014510304,-0.018776707,-0.023840817,-0.023116166,0.0065849116,-0.007392628,-0.009899674,0.031687774,-0.010834164,-0.043697894,0.05518958,0.00538833,9.782104e-05,0.03561155,0.011739191,0.017216098,-0.0045050327,0.02291942,-0.025634587,-0.014612805,-0.02167982,-1.4590147,-0.037682604,0.03993835,-0.07082637,2.6271942,0.0042011035,-0.023979953,0.0403271,0.031147018
N1958,0.028398352,-0.008602265,-0.0054829973,0.012724064,0.024969053,-0.0040921546,0.016937666,-0.0023165315,0.029901082,0.009288964,-0.002630995,0.02923793,-0.01016753,-0.013453847,0.03489382,0.013661533,0.041484687,0.022006547,-0.023099435,-0.06186114,2.1360197,0.00013661796,-0.023636302,-0.0025538665,-0.01081994,-0.016347338,-0.009667483,3.3015797,0.005630016,0.020633688,-0.027093584,0.016877342,-0.043689948,0.04408018,-0.0004575381,-0.020928381,-0.02457303,-0.024078293,0.0045623397,-0.0063213403,-0.0092755705,0.03259455,-0.010197703,-0.043580487,0.05634931,0.006626764,0.0007967758,0.035949066,0.012936033,0.019437168,-0.0042730016,0.024248453,-0.027109042,-0.01448047,-0.023118848,-1.4411317,-0.0368768,0.04057141,-0.07135511,2.650668,0.004639906,-0.022830741,0.04071903,0.032243803
N4283,0.026939852,-0.008553954,-0.005434625,0.012004629,0.022054624,-0.0026956906,0.016174579,-0.0053030634,0.029566864,0.008653998,-0.0015159491,0.026970895,-0.008212332,-0.011471678,0.031960517,0.013126999,0.039741196,0.020994471,-0.021571876,-0.059193745,2.0446506,0.0018820893,-0.022047209,-0.00011715824,-0.008808976,-0.014479957,-0.009813335,3.1754835,0.0046116756,0.020037482,-0.020625023,0.01649668,-0.040991638,0.042289127,0.0008805304,-0.018491704,-0.022511492,-0.02223166,0.006602433,-0.0072939135,-0.009014419,0.029961176,-0.009744909,-0.041724302,0.053523086,0.006451005,-0.0011296024,0.033815153,0.01216445,0.016914587,-0.005581319,0.022817656,-0.023733923,-0.012692742,-0.02037206,-1.3331198,-0.037026387,0.03914748,-0.06701297,2.432318,0.0036608176,-0.021906303,0.040124573,0.029701421
N4243,-0.011447724,-0.007480752,0.009877481,-0.0037236826,7.810105e-05,0.008474157,0.012708561,-0.017085975,0.01756069,-0.0007594168,0.014306173,-0.019096013,-0.0021748103,0.0021683103,0.00089576765,0.0022511478,-0.005561142,-0.004356435,0.005507125,-0.0015186784,0.25806332,0.015685055,0.0006463274,0.016303727,0.012157348,-0.00030306884,-0.0013432816,0.40863863,-0.01323717,0.00061997504,0.025836626,-0.001440617,-0.008605451,0.0047634253,-0.0039436687,0.009187267,-0.0110631,-0.014668255,0.012759175,-0.0065125413,0.005343851,0.00022288146,0.003235118,-0.013447559,0.006463927,-0.009805858,-0.006011452,0.0019547688,-0.001335838,-0.015279786,-0.012434895,8.5768304e-05,0.006046016,-0.004349639,0.0032603056,-0.08749344,-0.030841097,0.008237581,0.013121534,0.058214974,-0.002916123,-0.014583692,0.007492375,0.0094374865
N1054,-0.010841861,-0.012233221,0.009055173,0.001798714,-1.7401313e-05,0.009160496,0.006944029,-0.011741377,0.018923782,-0.0065040197,0.003434584,-0.0059312186,0.0014453642,-0.0037834388,0.00090717705,-0.0021969446,0.008663368,-0.0012568764,-0.010655717,-0.014416192,-0.26032546,0.006000342,-0.0020937943,0.014214996,0.0024369673,-0.007928273,-0.0059293434,1.1698123,-0.004115153,0.016202481,0.023817023,0.005315824,-0.0012954908,0.018926628,-0.011475456,0.010120288,-0.012927216,-0.0020322658,0.01826066,-0.007017501,0.0075427424,0.0118191885,0.006201066,-0.006392726,0.003487886,-0.004540043,-0.014980067,0.005905701,0.0031438225,-0.0024808121,-0.03227006,0.006946119,-0.004567519,0.0060287835,0.0038922876,0.014089731,-0.03907568,0.0044228,0.006312731,-0.063615926,-0.00016107496,-0.0016562636,0.028616691,0.020554192
N4674,-0.004742833,-0.01212132,-0.0014217888,0.004649569,0.012588299,0.028516313,0.005249883,-0.015845792,0.023657829,0.014861199,0.012044776,-0.024895566,-0.04046239,-0.0046330737,0.00014808416,0.012257456,0.0025130718,-0.0051508644,0.013033444,-0.016050832,0.036922555,0.0052319355,-0.0051149977,0.015826559,0.029652365,0.014294325,-0.00508832,-1.4622405,-0.022090746,0.011810461,0.024038052,-0.000525692,-0.007799379,0.038160257,-0.015771603,0.016972017,-0.022934204,-0.012368225,0.014620953,0.019309076,0.012002593,0.04663638,0.010183057,-0.030746024,0.03381012,-0.02353282,0.0006038867,0.012497995,-0.008349904,0.008157643,-0.007568931,0.0018216906,-0.0014087342,0.006928744,-0.005562127,0.5178265,-0.04954105,0.03444715,0.0031129452,-1.088764,0.00073601754,-0.008621964,0.02456286,0.03172277
N2380,0.011868838,-0.011520352,-0.002927431,0.0071285656,0.009328415,0.0009248612,0.013635155,-0.019915352,0.027370848,0.004894724,0.003392864,0.013087104,0.0026032643,-0.001807522,0.020493839,0.009798702,0.021437047,0.009695554,-0.015493821,-0.038152423,1.4908761,0.0155791845,-0.015011388,0.0071472605,-0.003511886,-0.0057964106,-0.011156983,2.2677386,-0.0072883647,0.011045754,-9.368641e-05,0.012302824,-0.028863475,0.020687358,-0.0016485307,-0.012254417,-0.014973483,-0.016509382,0.014046703,-0.0020464237,-0.005593204,0.018666392,-0.0036873098,-0.03271217,0.034704354,0.0031197902,-0.00863596,0.01691664,0.009397153,0.0055782353,-0.0097218165,0.01094885,-0.0060577053,-0.0040487614,-0.011356248,-0.48854983,-0.0359059,0.02770613,-0.038419425,1.5801457,-0.002491814,-0.01636962,0.029940525,0.015997138
N4879,-0.00018662757,-0.006450226,0.006846287,-0.0017640598,0.0012109163,0.023200892,0.0068204035,-0.017302353,0.017103042,-0.005646515,0.0045915702,-0.02052035,-0.010578571,0.008095402,0.00224161,0.0020844368,-0.0015047628,-0.016014397,0.0050103776,-0.0027108977,-1.6252038,0.00506334,0.0029032743,0.015066597,0.003289054,0.011546666,-0.009928228,0.13624246,-0.014719966,0.0034422593,0.022932662,-0.0056172693,-0.005133586,0.008960761,-0.009593829,0.014052201,-0.007552705,-0.006446717,0.025470693,0.007988353,0.0011757675,0.0074740946,-0.0009615021,-0.021121554,0.015414975,-0.011046619,-0.00766437,-0.0018289667,-0.012777539,-0.004696574,-0.014819026,-0.007988051,0.0066766003,0.0068733683,-0.0033154197,-0.32281926,-0.038889978,0.002700513,0.015225125,-0.28285995,0.002898444,-0.0056235446,0.015346286,0.017435249
N1310,0.027891738,-0.0050407047,-0.009040354,0.005403721,0.022728007,-0.0039448356,0.016450027,-0.008426378,0.026338145,0.0145779075,-0.016080476,0.02991907,-0.0018550236,-0.008976734,0.03243979,0.01727435,0.038742606,0.020508546,-0.022580396,-0.053192623,2.6097817,0.0047736424,-0.032954395,-8.9167705e-05,-0.009163659,-0.013947347,-0.011582585,3.0124834,-0.0031469937,0.014399339,-0.028865438,0.025604725,-0.05116057,0.030371241,0.00037927277,-0.03096525,-0.026268154,-0.025513578,0.0022664426,-0.0039918176,-0.011980361,0.03131612,-0.010484106,-0.04149155,0.059297435,0.018370658,0.00056844146,0.035582576,0.01513301,0.022359371,0.00011565101,0.01613845,-0.015217182,-0.013373473,-0.02260423,-0.5056878,-0.021221632,0.043721937,-0.072079174,2.9710853,-0.0015051747,-0.020438392,0.030068548,0.017495163
N2590,0.02049105,-0.0071077645,-0.009989125,0.003314991,0.022178726,-0.0031361869,0.012793068,-0.0050668176,0.0290024,0.01956421,-0.016306266,0.027732966,-0.004553455,-0.008672998,0.028975809,0.015848687,0.043550186,0.023004716,-0.018726751,-0.049137805,2.4762325,0.0008910908,-0.031361353,0.00020119011,-0.009795737,-0.015849225,-0.005882217,2.9975321,-0.0047898553,0.01389818,-0.025575556,0.030012472,-0.050235454,0.025285931,-0.0024490717,-0.032075554,-0.02665736,-0.02540086,-0.003989153,-0.003614564,-0.006002801,0.03162395,-0.0073981644,-0.038358856,0.059434917,0.022513924,0.0019888985,0.03382011,0.018146774,0.023241248,0.0028548886,0.016365914,-0.013221216,-0.014691545,-0.029612595,-0.43330574,-0.019773038,0.037542902,-0.065318964,2.9607587,-0.0025130333,-0.01648841,0.027698422,0.017271915
N4534,-0.011304818,-0.014700927,0.005319798,-0.003751454,-0.00094116246,0.011294062,0.010899935,-0.019046286,0.019283572,0.0025045036,0.009917894,-0.012056653,-0.003109589,0.00514308,-0.006796604,0.0053723142,-0.0054405974,-0.0117699215,0.0075547677,-0.0067771217,0.7414113,0.020415457,-0.000329722,0.017780254,0.0083671305,0.0078663025,-0.0040356084,-0.056021146,-0.024015592,0.0053437026,0.019268936,-0.001360754,-0.004301106,0.003031445,-0.0059979963,0.008286698,-0.013685326,-0.008275677,0.0165985,-0.0069607,0.008584417,-0.000881308,0.006518949,-0.014305317,0.008837629,-0.011348833,-0.017091699,-0.00063049624,-0.0062546427,-0.008416522,-0.018522251,-0.0024475034,0.0072546545,-0.00074211543,0.0031216978,0.63377315,-0.02279355,0.012601325,0.012668555,0.044164296,0.0007413961,-0.0051164376,0.007822391,0.0040810537
N2534,0.02015697,-0.0067352024,-0.008075369,0.0058150846,0.014102815,0.0010443946,0.014691573,-0.0111732,0.024946174,0.010128212,-0.013553742,0.02369661,-0.0012888527,-0.0069598593,0.024874361,0.015215596,0.034021188,0.016036993,-0.019099325,-0.04421143,1.8349886,0.0047151637,-0.02727052,0.0027860508,-0.008214273,-0.01400388,-0.010541531,2.5744827,-0.004607337,0.017762987,-0.016226694,0.02381029,-0.039106697,0.028774697,-0.0017415507,-0.020595787,-0.022722436,-0.017529802,0.008756618,-0.0031322862,-0.007948801,0.029830955,-0.0076580793,-0.03154656,0.050404903,0.016678272,-0.00507569,0.028209409,0.014603856,0.019793363,-0.008085427,0.013580813,-0.013283802,-0.010712503,-0.017740777,-0.15702692,-0.023603017,0.038024493,-0.056506153,2.3410282,-0.0040832353,-0.013782344,0.032208692,0.017353015
N3659,0.018273616,-0.006987185,-0.009099957,0.003737558,0.017457249,-0.0026810265,0.012427039,-0.01120009,0.026774017,0.013021783,-0.020140983,0.025477072,0.002742237,-0.0040255394,0.027584448,0.015580824,0.038878314,0.017694673,-0.023714198,-0.046628796,2.2081523,0.008440157,-0.03146234,-0.0002290623,-0.013500692,-0.013423781,-0.010801255,2.841641,-0.0065800943,0.016338104,-0.018483736,0.02988224,-0.043785196,0.020481054,-0.0063801818,-0.030060684,-0.023783688,-0.019113673,0.0025773353,0.0026025267,-0.0063698436,0.03506571,-0.009968132,-0.034387596,0.05423594,0.02416037,-0.003593926,0.028092006,0.019733444,0.022151707,-0.0037618396,0.012455672,-0.00877844,-0.0097147925,-0.02171214,0.098418966,-0.023833958,0.033374924,-0.057286505,2.6150715,-0.005482654,-0.010845577,0.03279396,0.012942798
N444,0.025414743,-0.0062916186,-0.011641477,0.0029562856,0.017739978,-0.002463775,0.017012892,-0.009896752,0.023462567,0.01373603,-0.023387313,0.029241849,-0.00026756132,-0.0053347284,0.029109152,0.018190034,0.036899976,0.018986927,-0.022165313,-0.048277725,2.3582885,0.0062809335,-0.03462012,-0.0021604078,-0.015379876,-0.014955458,-0.014293507,2.768081,-0.0038206107,0.016156252,-0.026979022,0.030279411,-0.047229342,0.025734255,-0.0018718889,-0.031844303,-0.025957897,-0.020304626,0.00267971,0.0026027998,-0.010356085,0.036997106,-0.01437112,-0.03560768,0.06046432,0.02566654,-0.0027026825,0.032521583,0.019226512,0.024311243,0.00013886947,0.009972782,-0.012601105,-0.015995359,-0.021554122,0.1996511,-0.018467456,0.04021138,-0.064161666,2.8669696,-0.004153824,-0.012157912,0.030320095,0.011792316
N838,-0.010067278,-0.023965303,-0.0012036307,-0.00025394798,-0.004367028,0.00943995,0.006767723,-0.017009413,0.0222341,0.0022331192,0.0058858953,-0.016965292,-0.007921654,0.0023599593,-0.006203575,0.016467972,0.006213789,-0.012687397,-0.0014117276,-0.01942207,0.55556625,0.013860849,-0.011406131,0.01664506,0.012421881,0.0067230784,-0.008686684,-1.4984115,-0.020583874,0.019018648,0.017840201,0.008400569,-0.003351254,0.018234873,-0.007179372,0.012588966,-0.022270374,-0.010193011,0.020779232,-0.00275187,0.0022065314,0.022276407,0.002586829,-0.015310459,0.018350156,-0.016529227,-0.020683832,0.0022943392,-0.008445577,-0.0039849235,-0.023141649,0.004063884,-0.0011400508,0.0073393835,0.00781694,0.004650018,-0.018052842,0.027420055,0.0034798507,0.7293877,-0.009301658,-0.003748974,0.019521233,0.0055473587
N3260,-0.00022389083,0.0010246175,0.00015266686,0.00034054692,0.007890903,0.012330096,0.010260193,-0.017162638,0.021828568,0.0053535486,-0.007403646,0.0061100307,-0.007318433,-0.0028171865,0.0072691976,0.0030295283,0.023644773,0.009623041,-0.0069592786,-0.016848875,0.04643528,0.008105207,-0.0138890315,0.006405411,-0.005148417,-0.0062362044,-0.00010905715,1.7525535,-0.006845465,0.017120434,0.012626703,0.02021771,-0.02119511,0.012524047,-0.002356896,-0.007958789,-0.017258907,-0.007258818,0.011952311,0.0032777223,0.0026191277,0.018467968,-0.0036936956,-0.014434169,0.026327595,0.017331766,-0.0028156217,0.012794547,0.011585219,0.008101752,-0.019332316,0.0051589105,-0.0010747083,-0.010168938,-0.012226685,0.5496349,-0.02950661,0.018298272,-0.013992124,1.5511218,-0.0052660923,-0.006180645,0.032092102,0.018234428
